"cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
6,2.3,29,7.9,9,7.1,3.9,101370,0
4,3.7,36,5.2,6.2,4.5,0,101240,0
4,6,46,5.4,3.9,2.6,0,101620,0
5,0.8,20,9.6,1.2,-3.1,0.4,102410,0
7,0,12,8.9,4.4,-0.8,0.6,102200,0
8,0,12,11.6,6.4,3.8,8,101650,0
4,4.1,38,12.2,5.4,-0.8,3.4,101840,0
7,0,12,13.4,6.8,1.3,4.8,101310,0
6,0,12,10.5,9.6,5.8,6.6,100550,0
7,0,12,8.4,9,7.4,0.4,99890,0
5,3.2,34,11.4,7.2,6.1,0,100560,0
7,0,12,12.2,6.5,1.6,0,100680,0
7,0.1,14,10.1,9.4,6.6,5.2,100240,0
7,0,13,10.5,9.6,9.1,1,100060,0
6,3.6,37,9.7,9.2,8,3.4,100350,0
5,5.9,48,13.6,8.3,6.9,6.6,99620,0
6,2.7,33,14.3,8.8,4,3.6,99960,0
7,0.8,21,14.7,9.9,5.5,0.2,100460,0
6,2.5,32,15.4,12.4,10,0,101020,0
5,3,35,8.9,12.2,8.9,2.6,100790,0
5,1.2,25,7.6,6,3.2,3.8,100650,0
4,1.8,29,4.5,5,2.5,6,100290,0
6,1.4,27,3.7,3,1.6,0,101290,0
6,3.3,38,3.2,2.6,1.5,0,101640,0
4,0.9,24,6.6,1.9,0.6,1.2,101770,0
6,0,14,9.2,1.4,-3.8,7.2,100640,0
4,0.1,16,10,5.4,1.7,0.6,100580,0
5,6,53,11.7,6.7,3.4,0.8,100680,0
7,0,15,7.9,7.9,4.1,13,100140,0
7,1.1,27,8.7,7.2,6.4,0,99570,0
3,6.1,56,11.5,6,3.3,0,100620,0
5,2.9,40,12.5,7.5,3.5,2.9,101340,0
8,0,16,11.7,9.3,6.1,7.2,100720,0
8,0,16,6.1,11.4,11.2,0.4,101050,0
7,0.1,18,4.6,5.2,4.4,0.1,102200,0
5,0,16,9.4,1.2,-2.1,0.1,102670,0
7,0.5,24,12.5,3.8,-1.8,1,101800,0
6,1.1,30,13.4,8.5,4.5,0,101630,0
7,0.7,27,8.9,9.8,6.2,0,101160,0
7,1.3,32,11.7,6,3.2,5,100870,0
5,3.9,51,10.8,6.6,1.6,1.4,101270,0
7,2.8,45,7,6.9,3,0.2,101310,0
7,0,18,4.8,4.3,1.6,0.6,102940,0
8,0,19,7.5,4.2,3.7,0.8,103790,0
8,0,19,9.8,5.4,3.3,0,104140,0
8,0,19,9.8,7.1,4.4,0,104050,0
7,4.4,59,10.7,7.6,5.4,0,104030,0
7,0,20,13.1,7,3.4,0,103600,0
7,2.1,44,9.7,10.2,7.3,0,102680,0
6,0.9,34,9,8.4,7.1,0.2,102040,0
7,0.7,32,5.3,7.7,6.4,4.8,101400,0
3,7.4,83,2.9,3.6,1.9,0,100940,0
7,0,22,3.3,0.8,-1.4,1.2,100490,0
3,8.2,90,4.7,0.8,-1.7,0,100610,0
3,6.6,81,6,1,-2.6,0,101340,0
4,4.5,68,7.7,1.1,-3.8,0.2,102220,0
7,0.3,30,7,3.6,-0.4,0,102710,0
3,8.7,98,7.2,4.4,1.9,0,103470,0
5,0.7,37,9.1,2.2,-2.8,0.9,103020,0
6,5.4,79,9.3,4.8,0.4,0.2,102210,0
6,5.7,82,10,6.4,3.5,0,101540,0
7,2.5,58,11.5,7,4,1,101570,0
7,0.4,35,13.2,8.2,4.8,1.4,101670,0
8,0,27,10.2,11.2,9.1,0.4,101350,0
7,6.6,94,11.4,7.4,4.6,0.4,101630,0
7,2.7,63,8.1,8.7,6,1.6,100540,0
3,7.3,102,7.8,5.4,2.7,0.6,100630,0
5,7.2,103,6.4,5.1,2.4,1.5,101500,0
7,0.1,33,9.9,4.4,2.5,0,101090,0
7,0,30,10.3,4.3,-1.3,0,101910,0
8,0,30,10.6,6.8,3.3,5.3,101150,0
6,4.2,84,12.6,8.9,7.2,0,100870,0
6,3.5,78,13.4,8.3,4,1.4,101510,0
8,0.1,39,15.1,10.2,7.1,0.6,100940,0
8,0.5,48,11.4,13.1,11.1,7.8,100350,0
6,4.3,97,7.8,9.4,7.3,4.8,98620,0
6,0.7,53,5.6,6.4,4.9,0.2,98610,0
8,0.5,50,6.9,3.6,1.5,0,99480,0
7,2.2,77,5.4,4.6,2.3,1.4,99960,0
8,0,38,8.3,4,2.6,3,100100,0
7,3.2,92,9,6.2,4,0,100130,0
5,4.8,111,7.2,6.4,3.9,0.2,100490,0
5,3.4,96,10.3,3.5,-0.2,0,101360,0
6,0.2,48,14,5,-0.3,0,101320,0
7,2.1,82,13.8,8.8,3.5,3.8,100760,0
6,6.1,130,13.6,11.4,9,0,101360,0
5,9.6,166,14.7,8.2,2.7,0,102520,0
5,7.7,150,15.7,9.2,3.8,0,102970,0
5,9.3,167,19.7,9.2,2.8,0,103030,0
5,9.8,174,13.4,12.9,6.1,0,102840,0
5,4.3,117,11.4,9.8,6.3,0,102480,0
6,1.8,85,11.3,8.1,4.8,0,102780,0
6,3.6,111,11.8,7.1,2.9,1,102640,0
7,2.6,99,10.8,9.3,6.8,0.6,100750,0
7,6.4,148,15.1,8.4,5.9,0,101390,0
6,6.3,148,12,10.8,6.4,0,101190,0
7,0,49,12.9,10.3,8.6,0,100880,0
7,0.3,61,11.8,8.5,4.1,1.4,99730,0
7,2.1,97,13.9,8.6,5.5,0,99970,0
2,11.1,206,15.4,7.7,1.5,0,100640,0
3,9.7,194,14.8,8.8,2.2,0,101410,0
7,0.2,61,12.9,12,9.1,0.6,101290,0
8,0,53,19.4,11.4,9.9,0.2,101500,0
5,9.6,198,20.4,14.6,9.9,0,101570,0
6,10.4,208,17.9,14.5,8.6,0,101080,0
6,6,159,13.4,13.8,9.6,0,101380,0
7,0,55,17.4,9.6,5.9,0,101830,0
7,1.6,97,15.3,13,8.5,0.4,102480,0
7,0.2,66,17.3,13.2,11.1,0,102390,0
7,4.2,141,12.6,13.8,10.4,0.4,101800,0
6,1.1,90,16.5,9.6,6.5,0,101950,0
5,6.7,177,16,10.4,4.4,0,102510,0
5,2.8,123,15.9,13,9.9,0,102360,0
6,1.7,104,14.4,12,8,0,101770,0
4,10.2,224,12.4,9,3.7,6.8,101720,0
6,3.1,131,9.3,9.8,7.3,3.4,99570,0
4,7.5,194,8.5,7.2,5.2,1.6,100300,0
5,7.5,195,11.5,3.4,-1.6,0,99750,0
5,9.8,225,11.6,5.9,0.3,1.6,1e+05,0
5,6.1,180,12.9,6.3,1,1.2,100330,0
4,9.3,222,11.5,7.3,1.7,0.4,100940,0
5,8.6,215,12.6,7.2,2.8,0,101500,0
5,5.3,172,12.6,6.6,0.6,1.4,101660,0
8,0,65,15.1,8.8,5.1,8,100010,0
6,3.9,153,14.1,12,8.9,0.8,99470,0
6,6.2,188,13.1,11.8,9.4,1.8,100330,0
8,0,67,16.7,9.7,6.3,3.6,100730,0
7,4.7,168,16.6,12.7,8.7,0,101290,0
7,2.3,129,17.8,10.7,4.8,3.4,101350,0
7,1.9,122,18.4,14,10.1,0.2,101460,0
5,10.6,252,18.8,14.2,10,0,102370,0
1,13.6,290,16.8,13,7.3,0,102560,0
5,9.8,245,20.8,12,7.3,0,101940,0
2,12.7,282,19.9,13.2,5.7,0,101670,0
4,8.3,228,20.3,13.6,7.4,0,101810,0
5,6.1,198,22.4,15.7,11.1,0,102070,0
3,10,253,18.1,15.8,9.2,0,102030,0
7,4.5,175,18.1,14.4,10.7,0,101560,0
7,3.7,162,17.6,14.1,10.1,1.2,101040,0
5,5.2,188,16.7,13.2,8.8,0.2,101270,0
6,0.6,98,16.5,12.6,8.5,4.4,100850,0
6,2.9,150,20.5,12.6,8.6,0.8,100990,0
7,6.1,204,18.4,16.6,12.7,0,101230,0
5,10.6,268,19,15.4,12.4,1,100900,0
4,10.1,262,17.8,15.2,11.3,0,100910,0
7,4.4,179,19.1,14.1,10.4,3.4,100930,0
7,4.4,180,17.2,14.7,10.3,2.4,100950,0
6,6.9,220,15,14,10.7,2.4,101050,0
6,1.6,128,16.5,12.2,9.3,0,101870,0
5,7.9,236,15.8,11.6,6.6,0,102230,0
5,6.6,218,16.5,11.8,7.7,0.4,101890,0
8,0,78,22.8,13.7,10.9,0.2,101330,0
5,8.2,243,22,16.4,10,0.8,101080,0
6,6.8,223,18.6,16.6,11.3,0.2,101180,0
6,5.2,198,17.6,14,9.5,0,101400,0
5,12.9,308,19.7,12.8,7.9,0,101780,0
7,1.3,124,18.9,15,10.3,0,101960,0
7,0.3,96,18.4,15.4,11.9,0,101870,0
5,14.2,326,21.7,12.8,7.3,0,102020,0
6,6.9,228,26.4,15,8.3,0,101830,0
5,10.8,284,22.5,18.8,11.2,0.2,101460,0
5,8.4,251,25,19,15.6,0,101720,0
5,8.9,259,15.4,18.6,12.1,10,101620,0
8,0,82,17.7,14.4,13.5,8.2,101780,0
7,1.1,122,22.7,13.8,9.9,0,102310,0
3,13.2,317,20.7,16.5,10.3,43.8,101940,0
7,1.9,142,17.7,16.8,13,3.8,100530,0
6,3.4,174,17.9,15,12.2,4,100550,0
7,3.8,181,18,14.6,11.2,1,100430,0
6,8.7,259,19.7,13.4,8.7,4,100060,0
6,7.8,247,17.6,14.6,9.6,1.8,100320,0
6,4.7,198,18.3,13.7,9.8,6,100990,0
4,11.6,299,19.1,12,5.7,0,101950,0
3,14.2,332,18,12.9,6.7,0,102470,0
6,4.2,190,17.3,13.4,8.7,0,102660,0
7,1.5,135,16.5,14.8,12.3,1.4,102570,0
8,0.1,89,20.9,14.4,12.3,0.2,102180,0
6,10.8,290,23,15.2,9.6,0,102310,0
5,7.7,247,24.9,17.1,11.2,0.2,102520,0
4,13.7,327,25.5,18.6,12.4,0,102610,0
4,14.4,336,21.4,19.2,13,0,102340,0
6,9,266,23.2,17,12.6,0,102320,0
3,15.3,347,21,17,10.9,0,102540,0
5,6.2,224,18.9,16.3,11.6,1,102110,0
6,9.2,269,17,16.7,14.5,0.8,101320,0
4,9.6,274,18.4,13.2,9.4,0,101940,0
5,7.8,249,21.7,13,7.5,0,102290,0
6,5.9,219,23,16.9,12.1,0,102270,0
4,7.4,243,22.3,17.2,11.4,0,102520,0
1,15.5,349,26.7,17,11.8,0,102130,0
5,11,293,18.9,19.3,11.9,0.2,100800,0
6,4,187,19.5,17.2,15.5,0.6,100060,0
5,8.5,258,17.5,15,10.6,15,100770,0
8,0,81,20.5,15.4,13.4,14.2,100980,0
6,8,251,21.5,15.9,11.3,0.2,101790,0
7,2.2,151,26,17.4,13.3,0.2,101580,0
5,10.8,289,23.9,20,14,5.4,101370,0
7,5,203,21,21,18.2,0,100750,0
7,1.6,136,23.2,17.6,14.3,0.2,100930,0
6,7.9,248,25.5,18.7,14.2,0.2,100960,0
5,8.7,259,24.7,19.6,13.8,0,101540,0
7,7.5,241,27.6,20.2,15.7,0,102380,0
5,11.8,300,25.2,21.8,16.1,0,102950,0
5,5.5,210,26.6,21.6,18,0,102830,0
3,14,326,27.2,19.9,13.2,0,102400,0
2,14.4,330,24.4,20.9,14.6,0,102160,0
3,12.3,304,26.1,19.5,14.6,0,101740,0
4,8.5,253,19.9,19.2,12.4,0,100960,0
5,6.9,229,21.6,16.4,13,0,100990,0
4,7.6,239,22.1,16.3,11,0,101380,0
6,3.7,176,25.9,17,11.9,0,101840,0
6,8.6,252,28,21,16.1,0,101760,0
3,14.9,331,26,20.8,13.5,0,101450,0
6,7.4,234,24.7,21.4,16.7,2.6,101030,0
6,7.6,236,20.8,20.6,16.4,0,100760,0
6,5.9,210,16.8,17.2,13.6,0,101350,0
6,0.5,100,25.5,14,11.2,0,102020,0
2,13.4,310,29.8,17.4,9.2,0,102530,0
1,14.1,317,27.8,22.2,14.5,0,102290,0
4,7.4,230,23,22.2,16.7,0,102050,0
4,8.7,247,21.7,18.8,14.6,0,102400,0
4,14.6,320,25.3,17.2,12.6,0,102360,0
7,9.6,258,28.6,19.8,14.4,0,102210,0
5,10.6,270,29.4,21.2,13.9,0,102030,0
6,12.5,292,31.3,22,14.6,0,101600,0
6,11.7,281,32.7,24.2,17.1,0,101380,0
4,13.1,297,31.9,24.6,16.5,0,101420,0
6,9.3,249,23.9,25.4,18.8,1,101220,0
7,2.3,139,27.6,21.2,18.6,1.2,101050,0
7,6,201,26.2,21.4,15.3,14.4,100980,0
5,10.5,261,26.9,21.8,17.5,0,100920,0
6,5.3,189,24.4,21,15.1,6,100900,0
6,6,199,22.7,20.6,16.7,3,100390,0
7,2.5,140,21.3,19.8,16.9,27.4,99790,0
7,3.7,161,17.2,18.6,15.9,38.4,100140,0
8,0.1,76,20.5,15.8,14.4,0,101210,0
6,6.7,205,21.7,16.4,12.2,0,102120,0
7,2,127,22.4,18,14.2,0.4,102040,0
7,1.4,113,22.4,18.2,13.9,0.6,101300,0
5,8.8,229,21.4,18.8,15.2,2.8,100240,0
5,7.3,208,19.1,16.4,11.5,0.2,100690,0
5,5.3,179,17,14.8,10.4,4.2,100750,0
7,0.2,77,19.9,13.2,9.5,4.6,100310,0
5,6.2,190,19.9,16.5,13.1,19,99620,0
5,9.2,228,21.2,16.2,12.5,0,100920,0
2,11.5,253,19.1,15.4,9.7,0,102110,0
1,13.5,274,19.3,14.4,9.7,0,102530,0
6,5.7,178,21.2,14.8,10.4,0,102290,0
7,9.2,222,20.4,17.4,13.5,0,101880,0
8,0,61,25,17.2,14,0,101670,0
7,2.2,120,24,19.9,14.8,1.6,101090,0
6,6.9,189,22.3,20.8,17.5,0,101130,0
5,9.3,217,24.8,17.5,12.7,0,101890,0
4,11.5,240,24,18.4,12,0,102360,0
5,8,199,23,18.6,13.3,0,102100,0
5,10,221,23,18.8,14.7,0,101950,0
6,6.1,172,24.5,18.4,13.7,0,101960,0
5,8.3,190,26.3,18.8,13,0,102180,0
5,12,227,26.7,20.2,14.2,0,102200,0
2,11.4,220,27,21.4,16,0,101910,0
2,9.8,202,27.4,20.2,13.5,0,101920,0
2,9,192,26.7,21.3,15.2,3.6,101420,0
2,10.3,203,23.9,20.4,14.1,0,101010,0
6,6.4,160,24.3,19.8,15.7,0,101250,0
5,3,115,21.6,17.6,10.9,0.8,101640,0
5,8.3,178,24.8,17.3,13,0,102360,0
2,9.5,189,28.5,18.2,11.5,0,102480,0
6,6.5,155,21.7,22.5,16.5,0,101520,0
7,4.4,129,19.7,19.2,16.7,0,101340,0
6,5.2,138,13.7,15,10.2,1.2,101290,0
8,0,49,17.2,12.8,11.9,4.2,101420,0
7,0,48,18.9,14.8,12.3,1.8,101280,0
6,2.4,98,20.1,14.6,10.4,6.1,100740,0
4,8.8,170,19,14.8,9.6,0,100610,0
6,3.5,111,18.8,15.2,11.3,0.8,100220,0
7,0,46,16.7,16.8,14.9,14.8,99410,0
7,0.1,50,20.5,15.6,14.6,8.6,98900,0
6,7.6,151,21,16.4,12.3,0.6,99540,0
6,2.4,92,20,17.2,13.4,17.8,1e+05,0
5,5.4,126,20,17,13.9,7.6,100330,0
5,4,109,19.9,17.5,15,5,100840,0
6,4.9,118,17.9,16.8,13.8,1.6,100590,0
6,4.8,116,18.8,14.8,11.6,2.6,100300,0
7,2.8,91,18,15.9,13,0.4,99710,0
5,5.5,120,18.5,14.6,11.3,0.6,100140,0
4,4.4,107,18.1,16.2,13.8,8.6,99640,0
6,4.3,105,17,15.4,12.7,0,99540,0
6,0.8,59,15.8,13.4,9.9,7.2,100110,0
4,8.3,140,16.1,12,8.3,0,99460,0
3,6,118,13.7,11.7,7.3,0.8,100230,0
3,8.4,137,14.1,10.2,6.6,0,101620,0
1,10,148,14.7,8.8,3.5,0,102650,0
2,9.9,145,15.3,9,3.2,0,102950,0
6,0.1,40,17,10.8,6.2,0.8,102590,0
7,0.8,53,17.8,13.6,10.2,0,102180,0
7,1.7,65,19.1,15,12.1,0,102230,0
7,1.8,66,15.1,16.6,14.2,0,102210,0
7,8.3,124,15.9,13.4,11.6,0,102690,0
2,9,128,16.2,9.8,3.6,0,103060,0
1,9.6,131,16.5,10.2,4.3,0,103020,0
2,9.4,127,15.9,10.3,4.1,0,102760,0
6,5.3,95,16.8,13,10,0,102250,0
2,7.7,112,14.8,12.3,7.8,0,102140,0
4,9.4,122,13.5,11.2,7.5,0,101950,0
4,9.1,119,12.6,10.2,6.9,0,101860,0
4,8.8,115,10.7,9.5,6.4,0,101310,0
7,0,28,14.5,8.8,6.8,6.4,100580,0
8,0,28,16.6,11.5,8.5,5.2,99620,0
7,0.3,35,16,12.6,8.6,5,99330,0
6,0.6,40,12.8,13.1,10.2,17.8,99010,0
7,0.2,32,15.7,11.4,10,4.6,98120,0
5,5.5,83,16.4,12.1,8.5,0.2,99370,0
5,4.8,77,16.1,11.1,5.8,0,101410,0
3,7.6,95,16.9,11.2,6.2,0,102350,0
6,7,90,15.8,13.1,9.3,0.2,102350,0
7,0.7,37,17.6,11.6,7.5,0.2,102250,0
6,1.4,44,16.2,13.2,8.7,0.4,100540,0
3,8,92,17.3,13.2,10.2,0.4,101530,0
7,0,23,13.8,14.8,12.2,1,100770,0
4,7,83,14.6,11.8,9.9,0,101890,0
5,2.7,53,14.2,10,5.4,0,102920,0
7,2.7,52,13.3,11.4,8.7,0,102210,0
6,0.1,24,11.6,10.8,8.3,6.6,1e+05,0
4,6.8,78,11.3,9.2,6.9,0,101070,0
5,3.4,55,12.9,6.8,2.2,0,102690,0
7,0,20,12.8,9.1,5.3,0.2,103170,0
6,4,58,11.6,10.9,9,0,103820,0
6,1.1,35,11,9.5,7.4,0,103890,0
6,0.1,22,9.4,9,6.9,0.4,103640,0
5,3.6,53,11.1,7.8,6.1,0,103100,0
5,5.2,61,10.9,7.6,4,0,102630,0
8,0.3,24,10.2,8.5,6.1,0,102240,0
6,3,46,9.5,7.8,5.5,1.6,102300,0
4,5.4,60,6.8,7.2,5,2.2,101650,0
4,7.9,72,6.3,4.6,2.3,2.6,101710,0
4,6.5,64,7.4,3.7,1.1,0.4,101210,0
3,4.1,51,6.8,5.2,2.9,0.4,101890,0
5,1.7,35,8,5.2,3.6,0,102260,0
7,0.8,27,8.4,5.5,3,0.8,101970,0
7,0,16,12.1,5.6,2.9,0.2,101600,0
6,0.1,18,13.5,7.4,2.7,0,102120,0
7,0.2,20,13.4,9.8,6.1,0.6,102300,0
7,5.4,54,11,12.3,11.2,0,102510,0
7,0.1,18,13,10.4,9.7,4.4,101850,0
6,4.7,49,13.5,9.2,5.3,0,101980,0
7,2,33,9.6,10,6.4,3.4,101450,0
7,0,15,12.5,9.2,8.7,6.2,102060,0
5,0.1,17,12.7,6.6,0.7,0.2,102440,0
7,2.2,32,11.5,8.8,4.9,0.2,102040,0
5,4.8,45,13.2,7.5,3.5,0,102320,0
6,0.9,23,7.4,9.3,5.4,1.6,100920,0
3,6.6,52,10.3,5.2,3.1,0.2,101190,0
5,5.3,46,12.2,5.2,0.1,0,102430,0
8,0,13,11.4,6.8,1.3,0.2,101630,0
5,2.5,32,11.4,10.2,9.1,1.4,100960,0
5,0,13,9.1,8.3,5.2,3.6,100310,0
2,6.7,50,11.9,7.5,5.9,0,99280,0
5,3,34,12.9,7.6,3.3,2.8,99980,0
7,0,12,8,8.8,4.7,2.1,98920,0
7,0.1,14,8.3,7.5,7,5.8,99040,0
4,0.9,21,4.3,5.4,2.6,2.8,100100,0
4,4.4,40,4,2,-0.4,0.2,99960,0
4,5.3,43,9.8,2.2,0.3,0,101610,0
6,5.2,43,11.3,4.4,-1,0.2,102480,0
7,0,12,4.3,7.1,2.9,1.8,101130,0
7,0,12,1.8,3.4,2.4,3.9,101480,0
1,7.4,51,4.1,0.2,-1.3,0,102140,0
5,4.1,38,6.3,-0.7,-5.5,1.6,102810,0
8,0,12,12,1.2,-4,0.2,102330,0
8,0,12,11.2,7.1,2.2,7.4,101460,0
5,5.4,44,12.9,8,4.9,10.6,101400,0
8,0,12,6.8,9.7,6.5,11.2,99480,0
6,1.5,25,8.2,5.6,4.3,6.4,98820,0
6,3.7,36,5.2,5.4,2.6,2.8,98530,0
5,0.4,17,4.4,3.2,1.3,0,99090,0
6,0,12,6.1,3.4,2.4,0,100190,0
2,4.9,42,7.8,2,-2.2,1.4,101660,0
7,0,12,8.8,3.4,-0.9,7.8,101790,0
8,0,13,9.1,6,3.2,1,101930,0
7,0.4,18,10.8,7,4.9,0,102450,0
7,0.7,20,11.5,7.9,5,0.2,102530,0
8,0,13,9.5,9.4,7.2,6,101860,0
5,2.9,34,11,7,4.4,0.2,101480,0
5,1.3,25,10.8,6.4,1.9,0.8,101420,0
6,0.6,20,11,8.9,7,0,101270,0
6,2.2,31,9.2,7.2,3.4,2,101720,0
4,6.4,52,7.2,7.4,5.7,0,101650,0
0,7.1,55,7.8,3.2,-0.7,0.2,102760,0
5,3.7,40,10.2,2.2,-3.3,0,103470,0
7,0.1,16,8.2,5.4,0.6,0,103240,0
7,0,14,5,8,7.8,2.8,102340,0
7,0,14,6.3,3.8,2.7,0.2,101540,0
6,4.2,45,6.7,2.9,-0.5,0.3,102330,0
6,0.9,25,7.2,4.6,2.6,0,103640,0
6,3.9,44,8.6,4.7,2.2,0,104050,0
5,3.8,44,8.4,4.4,0.3,0,103790,0
6,0,15,7.3,4.8,1.2,0.2,103540,0
6,0.6,24,5.3,5.4,3.6,0,103700,0
6,0,16,9.2,1.6,-2.2,0,103490,0
5,6.2,59,7.8,5,0.7,0.2,103280,0
5,2.1,36,7.3,5.2,2.6,1.2,102070,0
5,5.4,57,5.8,4,0.8,0,102420,0
5,6,61,3.7,3.1,0.4,0,102540,0
6,0.8,28,6.1,0.5,-2.7,0,102940,0
3,7.2,68,5.2,3.2,0.2,0,103270,0
0,8.1,74,10.8,0.8,-3.5,0,102970,0
7,0.1,20,13.5,4.5,-1.8,2.2,101480,0
7,3.3,49,12.9,8.4,3.4,0,100030,0
7,0.3,24,12.7,11.6,10.4,0,101290,0
7,0.3,25,10.7,11.5,10.3,0,102010,0
8,0,19,10.6,9.9,9.1,9.8,101520,0
4,6.9,74,9.3,8.2,5.8,0,102110,0
7,0.5,28,11,6,2.7,0,103320,0
7,0,20,11.6,7.8,4.7,0,103190,0
7,1.8,42,12.1,9.4,7.3,0,102630,0
8,0.1,24,11,9.6,7.2,1.8,101590,0
6,0,21,13.8,8,5,3.8,101040,0
5,3.6,59,10.6,10.4,7,2.2,100610,0
5,2.6,52,10.1,6.8,2.9,0.6,102220,0
5,2,48,10.4,8,5.9,3,101550,0
3,6.2,80,9.6,5.2,-0.1,3.8,102720,0
6,3.4,61,9.9,6.4,3.2,0.8,101780,0
3,8.5,97,10.2,7.4,4.8,0,102020,0
5,1.2,43,8.6,4.6,-1.1,1.8,101950,0
6,2.2,53,8,5.4,2.3,1.2,101320,0
3,7.8,97,9.6,4.7,1.4,0,100430,0
6,7.2,94,11,6,2.3,2.2,101050,0
6,3.5,68,9.1,7,3.1,0.2,100280,0
5,5.2,82,8.7,7.6,6.1,0.2,101530,0
4,8.2,105,10,3.8,-1,0.6,102960,0
6,5.9,90,9.5,5.8,1.5,0,102660,0
6,3.7,73,11.7,4.6,-0.3,0,102380,0
8,0.1,32,11.2,7.8,3.9,0,102050,0
8,1.5,54,10,9.4,7.6,16.8,102040,0
2,9.3,121,10.6,6.1,2.2,0,102750,0
6,6.4,101,13,5.2,-0.3,0,102870,0
8,0,31,10.4,8.6,4.2,5.2,101560,0
5,4.6,88,10.1,8.6,6.8,2.6,100980,0
7,0.1,35,9.3,7.8,5.5,5.6,100080,0
3,6.9,121,11.2,5.4,1.6,0.2,100990,0
7,0.1,40,10.8,5.8,0.3,7.2,101640,0
6,5.9,115,7.8,8,5.2,0.2,100740,0
3,9.1,145,10.4,4.3,0.8,0,102710,0
6,6,119,11.5,5,-0.3,0,103220,0
8,0,38,13.8,8.2,4.9,0,102670,0
7,2,76,14.6,11,8.2,0,102360,0
7,0,39,16.6,12.4,10.3,0,102250,0
7,3.1,93,14.2,13.9,11.2,0,102540,0
7,2.7,89,13.6,12.5,10.8,0,102650,0
7,5.7,125,14.5,10.5,7.4,0,102240,0
5,8.9,158,15,8.7,2.9,0,102640,0
6,1,67,13,10,4.9,0,102630,0
7,2.2,87,12.7,10.8,8.5,0,102480,0
2,9.9,173,12.2,7.6,2.6,0,103400,0
6,0.1,49,10.6,8,3.9,0,103440,0
8,0,45,10.8,9.4,8.3,0,103420,0
5,6.8,147,12.5,9.2,7.5,0,103590,0
4,8.8,170,13.9,7.5,2.5,0,103620,0
6,2.3,94,14.3,7.8,1.7,0,103020,0
5,7.5,160,15.5,9,3.7,0,102220,0
6,4.4,125,14.8,9.5,3.5,0,101640,0
8,0,49,14.1,10,5.3,1.6,101030,0
6,5,136,12.3,10.9,7.7,0.2,100640,0
4,6.7,157,11.2,9.1,5.9,2.6,100960,0
4,6.5,157,10.2,6.4,1.6,0.8,100760,0
6,6.1,153,8.2,7.1,4,2,101450,0
7,0.3,64,7.1,6.2,4.3,1.2,102100,0
8,0,53,8.2,5.4,3.7,0,101770,0
8,0,53,10,6.6,5,0,101470,0
7,2.4,108,11.8,7.5,5,0,100740,0
7,2.8,115,13.7,6.8,1.7,0.6,100090,0
8,0.6,75,9.1,10.4,7.1,16,99700,0
8,0,56,6,8.6,8.2,17.2,98940,0
8,0,56,10.1,4,1.9,1.2,99880,0
6,5.9,164,10.9,6.4,2.7,0,101690,0
1,12,237,14.9,5.8,0.7,0,103040,0
2,10.9,226,17.3,8.6,2.3,0,103260,0
4,11.2,232,14.7,9.6,2,3.6,102330,0
5,9.6,215,12.4,10.6,6.4,0,101420,0
2,10.6,228,7.1,8,3.6,0.6,101410,0
7,0,61,6.6,5.2,3.4,6,99310,0
8,0,61,9.2,4.2,1.8,6.4,98410,0
7,2.2,117,10.2,6.4,3.6,1.8,99090,0
7,1,94,8.4,7.1,4,11.8,99930,0
8,0,63,12.8,5.8,3.2,1.8,99450,0
5,7.7,202,11.9,6.6,0.3,2.6,99560,0
5,4.9,165,12.2,9.1,6.3,5.6,99330,0
7,0.6,87,16.1,9,5.8,5.2,100160,0
6,9.2,225,14,11.4,6.7,2.4,100640,0
8,0.3,80,15.5,12.1,10.2,2,100570,0
6,5.1,172,15.8,11.8,8.2,0.8,100960,0
6,6.9,199,14.3,11.5,7.2,0,100780,0
6,1.6,114,15.3,10.2,6.1,0.2,101050,0
6,5.9,187,16.1,10.6,5.8,5,101060,0
7,1.1,104,15.2,13,10,3.8,100520,0
7,4.8,173,16,12.3,9.4,0.2,100520,0
6,3.3,149,13.3,11.4,6.8,0,100930,0
8,0,70,18.7,11.6,10,4.8,100780,0
3,13.3,289,16.6,13.9,9.1,0,101480,0
6,4.3,168,16.6,11.6,6.5,0,102230,0
5,5,181,14.6,12,7.5,0,102420,0
6,4,166,11.2,11.6,8.6,0.2,102570,0
8,0,72,12.6,9.7,8.2,0,102430,0
7,0.1,80,20.5,10.4,8.2,0,102250,0
6,10,256,24.1,14,7.4,0,101640,0
5,11.1,271,23.3,16.4,8.6,0,101250,0
6,7.6,225,19.4,18,12.7,0,101450,0
6,3.9,169,23.4,15,10.5,0.2,101740,0
5,7.3,223,17.9,17.8,12.3,0,101780,0
7,0.8,106,17.8,15.4,13,4.6,101780,0
7,3.7,167,19.5,14.4,10.9,2.6,101840,0
7,4.1,175,24.9,14,8.5,0,102070,0
5,9.3,254,25.3,19,13,0,102150,0
5,13.4,308,26.6,18.9,12.5,2.4,102240,0
6,12.6,299,22.5,21,15.4,0,101730,0
4,11.5,286,15.9,18.8,15.2,0,101040,0
7,4,176,15.5,13.5,11.1,4.2,100910,0
5,8.2,243,14.3,11.4,7.2,4.4,100690,0
6,7.1,227,15.8,11.8,9.2,2,100850,0
5,6.4,217,16,10.4,5.1,11.6,101220,0
